발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2008,남자,23. C91-C95,백혈병,15-19세,76,4.3
2008,남자,23. C91-C95,백혈병,20-24세,51,3
2008,남자,23. C91-C95,백혈병,25-29세,53,2.6
2008,남자,23. C91-C95,백혈병,30-34세,69,3.4
2008,남자,23. C91-C95,백혈병,35-39세,82,3.5
2008,남자,23. C91-C95,백혈병,40-44세,102,4.7
2008,남자,23. C91-C95,백혈병,45-49세,93,4.2
2008,남자,23. C91-C95,백혈병,50-54세,120,6.8
2008,남자,23. C91-C95,백혈병,55-59세,108,8.7
2008,남자,23. C91-C95,백혈병,60-64세,113,11.7
2008,남자,23. C91-C95,백혈병,65-69세,149,17.1
2008,남자,23. C91-C95,백혈병,70-74세,110,18.8
2008,남자,23. C91-C95,백혈병,75-79세,69,22.4
2008,남자,23. C91-C95,백혈병,80-84세,42,28.4
2008,남자,23. C91-C95,백혈병,85세이상,17,21.5
2008,남자,23. C91-C95,백혈병,연령전체,1453,5.9
2008,여자,23. C91-C95,백혈병,00-04세,75,6.7
2008,여자,23. C91-C95,백혈병,05-09세,38,2.8
2008,여자,23. C91-C95,백혈병,10-14세,41,2.5
2008,여자,23. C91-C95,백혈병,15-19세,41,2.6
2008,여자,23. C91-C95,백혈병,20-24세,34,2.2
2008,여자,23. C91-C95,백혈병,25-29세,52,2.6
2008,여자,23. C91-C95,백혈병,30-34세,48,2.5
2008,여자,23. C91-C95,백혈병,35-39세,63,2.8
2008,여자,23. C91-C95,백혈병,40-44세,68,3.3
2008,여자,23. C91-C95,백혈병,45-49세,108,5
2008,여자,23. C91-C95,백혈병,50-54세,62,3.6
2008,여자,23. C91-C95,백혈병,55-59세,75,6
2008,여자,23. C91-C95,백혈병,60-64세,88,8.5
2008,여자,23. C91-C95,백혈병,65-69세,111,10.7
2008,여자,23. C91-C95,백혈병,70-74세,101,12.4
2008,여자,23. C91-C95,백혈병,75-79세,78,13.9
2008,여자,23. C91-C95,백혈병,80-84세,30,9.1
2008,여자,23. C91-C95,백혈병,85세이상,34,14.8
2008,여자,23. C91-C95,백혈병,연령전체,1147,4.7
2009,남녀전체,23. C91-C95,백혈병,00-04세,148,6.5
2009,남녀전체,23. C91-C95,백혈병,05-09세,104,3.8
2009,남녀전체,23. C91-C95,백혈병,10-14세,108,3.2
2009,남녀전체,23. C91-C95,백혈병,15-19세,102,3
2009,남녀전체,23. C91-C95,백혈병,20-24세,82,2.6
2009,남녀전체,23. C91-C95,백혈병,25-29세,107,2.7
2009,남녀전체,23. C91-C95,백혈병,30-34세,92,2.4
2009,남녀전체,23. C91-C95,백혈병,35-39세,162,3.6
2009,남녀전체,23. C91-C95,백혈병,40-44세,171,3.9
2009,남녀전체,23. C91-C95,백혈병,45-49세,204,4.7
2009,남녀전체,23. C91-C95,백혈병,50-54세,202,5.4
2009,남녀전체,23. C91-C95,백혈병,55-59세,186,7.2
2009,남녀전체,23. C91-C95,백혈병,60-64세,199,9.5
2009,남녀전체,23. C91-C95,백혈병,65-69세,256,13.3
2009,남녀전체,23. C91-C95,백혈병,70-74세,263,17.8
2009,남녀전체,23. C91-C95,백혈병,75-79세,176,19
2009,남녀전체,23. C91-C95,백혈병,80-84세,106,20.7
2009,남녀전체,23. C91-C95,백혈병,85세이상,47,14.1
2009,남녀전체,23. C91-C95,백혈병,연령전체,2715,5.5
2009,남자,23. C91-C95,백혈병,00-04세,94,8
2009,남자,23. C91-C95,백혈병,05-09세,58,4.1
2009,남자,23. C91-C95,백혈병,10-14세,65,3.7
2009,남자,23. C91-C95,백혈병,15-19세,61,3.3
2009,남자,23. C91-C95,백혈병,20-24세,46,2.8
2009,남자,23. C91-C95,백혈병,25-29세,63,3.1
2009,남자,23. C91-C95,백혈병,30-34세,56,2.8
2009,남자,23. C91-C95,백혈병,35-39세,96,4.2
2009,남자,23. C91-C95,백혈병,40-44세,91,4.1
2009,남자,23. C91-C95,백혈병,45-49세,122,5.5
2009,남자,23. C91-C95,백혈병,50-54세,102,5.4
2009,남자,23. C91-C95,백혈병,55-59세,95,7.4
2009,남자,23. C91-C95,백혈병,60-64세,112,11
2009,남자,23. C91-C95,백혈병,65-69세,139,15.8
2009,남자,23. C91-C95,백혈병,70-74세,158,25.2
2009,남자,23. C91-C95,백혈병,75-79세,89,26.6
2009,남자,23. C91-C95,백혈병,80-84세,38,24
2009,남자,23. C91-C95,백혈병,85세이상,18,21
2009,남자,23. C91-C95,백혈병,연령전체,1503,6
2009,여자,23. C91-C95,백혈병,00-04세,54,4.9
2009,여자,23. C91-C95,백혈병,05-09세,46,3.5
2009,여자,23. C91-C95,백혈병,10-14세,43,2.7
2009,여자,23. C91-C95,백혈병,15-19세,41,2.5
2009,여자,23. C91-C95,백혈병,20-24세,36,2.4
2009,여자,23. C91-C95,백혈병,25-29세,44,2.3
2009,여자,23. C91-C95,백혈병,30-34세,36,1.9
2009,여자,23. C91-C95,백혈병,35-39세,66,3
2009,여자,23. C91-C95,백혈병,40-44세,80,3.8
2009,여자,23. C91-C95,백혈병,45-49세,82,3.8
2009,여자,23. C91-C95,백혈병,50-54세,100,5.4
2009,여자,23. C91-C95,백혈병,55-59세,91,7
2009,여자,23. C91-C95,백혈병,60-64세,87,8.1
2009,여자,23. C91-C95,백혈병,65-69세,117,11.3
2009,여자,23. C91-C95,백혈병,70-74세,105,12.3
2009,여자,23. C91-C95,백혈병,75-79세,87,14.7
2009,여자,23. C91-C95,백혈병,80-84세,68,19.2
2009,여자,23. C91-C95,백혈병,85세이상,29,11.7
2009,여자,23. C91-C95,백혈병,연령전체,1212,4.9
2010,남녀전체,23. C91-C95,백혈병,00-04세,152,6.7
2010,남녀전체,23. C91-C95,백혈병,05-09세,90,3.5
2010,남녀전체,23. C91-C95,백혈병,10-14세,115,3.5
2010,남녀전체,23. C91-C95,백혈병,15-19세,100,2.8
2010,남녀전체,23. C91-C95,백혈병,20-24세,82,2.6
2010,남녀전체,23. C91-C95,백혈병,25-29세,90,2.4
2010,남녀전체,23. C91-C95,백혈병,30-34세,107,2.7
2010,남녀전체,23. C91-C95,백혈병,35-39세,152,3.4
2010,남녀전체,23. C91-C95,백혈병,40-44세,144,3.3
2010,남녀전체,23. C91-C95,백혈병,45-49세,226,5.2
2010,남녀전체,23. C91-C95,백혈병,50-54세,218,5.5
2010,남녀전체,23. C91-C95,백혈병,55-59세,223,8
2010,남녀전체,23. C91-C95,백혈병,60-64세,202,9.2
2010,남녀전체,23. C91-C95,백혈병,65-69세,251,13.2
2010,남녀전체,23. C91-C95,백혈병,70-74세,256,16.7
2010,남녀전체,23. C91-C95,백혈병,75-79세,187,18.7
2010,남녀전체,23. C91-C95,백혈병,80-84세,108,19.5
2010,남녀전체,23. C91-C95,백혈병,85세이상,58,16.4
2010,남녀전체,23. C91-C95,백혈병,연령전체,2761,5.5
2010,남자,23. C91-C95,백혈병,00-04세,86,7.3
2010,남자,23. C91-C95,백혈병,05-09세,54,4.1
2010,남자,23. C91-C95,백혈병,10-14세,74,4.3
2010,남자,23. C91-C95,백혈병,15-19세,69,3.7
2010,남자,23. C91-C95,백혈병,20-24세,48,2.9
2010,남자,23. C91-C95,백혈병,25-29세,50,2.6
2010,남자,23. C91-C95,백혈병,30-34세,67,3.4
2010,남자,23. C91-C95,백혈병,35-39세,71,3.1
2010,남자,23. C91-C95,백혈병,40-44세,69,3.1
2010,남자,23. C91-C95,백혈병,45-49세,125,5.7
2010,남자,23. C91-C95,백혈병,50-54세,125,6.3
2010,남자,23. C91-C95,백혈병,55-59세,131,9.5
2010,남자,23. C91-C95,백혈병,60-64세,133,12.4
2010,남자,23. C91-C95,백혈병,65-69세,158,18
2010,남자,23. C91-C95,백혈병,70-74세,145,22.1
2010,남자,23. C91-C95,백혈병,75-79세,100,27
2010,남자,23. C91-C95,백혈병,80-84세,41,24
2010,남자,23. C91-C95,백혈병,85세이상,27,29.7
2010,남자,23. C91-C95,백혈병,연령전체,1573,6.3
2010,여자,23. C91-C95,백혈병,00-04세,66,6
2010,여자,23. C91-C95,백혈병,05-09세,36,2.9
2010,여자,23. C91-C95,백혈병,10-14세,41,2.6
2010,여자,23. C91-C95,백혈병,15-19세,31,1.9
2010,여자,23. C91-C95,백혈병,20-24세,34,2.3
2010,여자,23. C91-C95,백혈병,25-29세,40,2.2
2010,여자,23. C91-C95,백혈병,30-34세,40,2.1
2010,여자,23. C91-C95,백혈병,35-39세,81,3.7
2010,여자,23. C91-C95,백혈병,40-44세,75,3.5
2010,여자,23. C91-C95,백혈병,45-49세,101,4.8
2010,여자,23. C91-C95,백혈병,50-54세,93,4.7
2010,여자,23. C91-C95,백혈병,55-59세,92,6.6
2010,여자,23. C91-C95,백혈병,60-64세,69,6.2
2010,여자,23. C91-C95,백혈병,65-69세,93,9.1
2010,여자,23. C91-C95,백혈병,70-74세,111,12.6
2010,여자,23. C91-C95,백혈병,75-79세,87,13.8
2010,여자,23. C91-C95,백혈병,80-84세,67,17.5
2010,여자,23. C91-C95,백혈병,85세이상,31,11.8
2010,여자,23. C91-C95,백혈병,연령전체,1188,4.8
2011,남녀전체,23. C91-C95,백혈병,00-04세,174,7.5
2011,남녀전체,23. C91-C95,백혈병,05-09세,82,3.4
2011,남녀전체,23. C91-C95,백혈병,10-14세,125,3.9
2011,남녀전체,23. C91-C95,백혈병,15-19세,94,2.7
2011,남녀전체,23. C91-C95,백혈병,20-24세,86,2.7
2011,남녀전체,23. C91-C95,백혈병,25-29세,100,2.8
2011,남녀전체,23. C91-C95,백혈병,30-34세,103,2.6
2011,남녀전체,23. C91-C95,백혈병,35-39세,143,3.3
2011,남녀전체,23. C91-C95,백혈병,40-44세,176,3.9
2011,남녀전체,23. C91-C95,백혈병,45-49세,202,4.8
2011,남녀전체,23. C91-C95,백혈병,50-54세,253,6.1
2011,남녀전체,23. C91-C95,백혈병,55-59세,217,7.1
2011,남녀전체,23. C91-C95,백혈병,60-64세,218,9.6
2011,남녀전체,23. C91-C95,백혈병,65-69세,262,13.9
2011,남녀전체,23. C91-C95,백혈병,70-74세,263,16.5
2011,남녀전체,23. C91-C95,백혈병,75-79세,222,20.5
2011,남녀전체,23. C91-C95,백혈병,80-84세,110,18.6
2011,남녀전체,23. C91-C95,백혈병,85세이상,71,18.9
2011,남녀전체,23. C91-C95,백혈병,연령전체,2901,5.8
2011,남자,23. C91-C95,백혈병,00-04세,94,7.9
2011,남자,23. C91-C95,백혈병,05-09세,46,3.7
2011,남자,23. C91-C95,백혈병,10-14세,67,4
2011,남자,23. C91-C95,백혈병,15-19세,58,3.1
2011,남자,23. C91-C95,백혈병,20-24세,58,3.5
2011,남자,23. C91-C95,백혈병,25-29세,62,3.3
2011,남자,23. C91-C95,백혈병,30-34세,60,3
2011,남자,23. C91-C95,백혈병,35-39세,73,3.4
2011,남자,23. C91-C95,백혈병,40-44세,99,4.3
2011,남자,23. C91-C95,백혈병,45-49세,110,5.1
2011,남자,23. C91-C95,백혈병,50-54세,142,6.8
2011,남자,23. C91-C95,백혈병,55-59세,114,7.6
2011,남자,23. C91-C95,백혈병,60-64세,137,12.4
2011,남자,23. C91-C95,백혈병,65-69세,149,17
2011,남자,23. C91-C95,백혈병,70-74세,160,23.3
2011,남자,23. C91-C95,백혈병,75-79세,109,26.6
2011,남자,23. C91-C95,백혈병,80-84세,47,25.7
2011,남자,23. C91-C95,백혈병,85세이상,34,35.5
2011,남자,23. C91-C95,백혈병,연령전체,1619,6.5
2011,여자,23. C91-C95,백혈병,00-04세,80,7.1
2011,여자,23. C91-C95,백혈병,05-09세,36,3.1
2011,여자,23. C91-C95,백혈병,10-14세,58,3.8
2011,여자,23. C91-C95,백혈병,15-19세,36,2.2
2011,여자,23. C91-C95,백혈병,20-24세,28,1.9
2011,여자,23. C91-C95,백혈병,25-29세,38,2.2
2011,여자,23. C91-C95,백혈병,30-34세,43,2.2
2011,여자,23. C91-C95,백혈병,35-39세,70,3.3
2011,여자,23. C91-C95,백혈병,40-44세,77,3.5
2011,여자,23. C91-C95,백혈병,45-49세,92,4.5
2011,여자,23. C91-C95,백혈병,50-54세,111,5.4
2011,여자,23. C91-C95,백혈병,55-59세,103,6.7
2011,여자,23. C91-C95,백혈병,60-64세,81,7
2011,여자,23. C91-C95,백혈병,65-69세,113,11.2
2011,여자,23. C91-C95,백혈병,70-74세,103,11.4
2011,여자,23. C91-C95,백혈병,75-79세,113,16.8
2011,여자,23. C91-C95,백혈병,80-84세,63,15.4
2011,여자,23. C91-C95,백혈병,85세이상,37,13.2
2011,여자,23. C91-C95,백혈병,연령전체,1282,5.1
2012,남녀전체,23. C91-C95,백혈병,00-04세,150,6.5
2012,남녀전체,23. C91-C95,백혈병,05-09세,85,3.6
2012,남녀전체,23. C91-C95,백혈병,10-14세,85,2.8
2012,남녀전체,23. C91-C95,백혈병,15-19세,101,2.9
2012,남녀전체,23. C91-C95,백혈병,20-24세,75,2.3
2012,남녀전체,23. C91-C95,백혈병,25-29세,78,2.3
2012,남녀전체,23. C91-C95,백혈병,30-34세,140,3.5
2012,남녀전체,23. C91-C95,백혈병,35-39세,132,3.2
2012,남녀전체,23. C91-C95,백혈병,40-44세,166,3.6
2012,남녀전체,23. C91-C95,백혈병,45-49세,200,4.8
2012,남녀전체,23. C91-C95,백혈병,50-54세,217,5.1
2012,남녀전체,23. C91-C95,백혈병,55-59세,237,7.3
2012,남녀전체,23. C91-C95,백혈병,60-64세,227,9.7
2012,남녀전체,23. C91-C95,백혈병,65-69세,249,13.3
2012,남녀전체,23. C91-C95,백혈병,70-74세,276,16.3
2012,남녀전체,23. C91-C95,백혈병,75-79세,239,20.7
2012,남녀전체,23. C91-C95,백혈병,80-84세,138,21.8
2012,남녀전체,23. C91-C95,백혈병,85세이상,77,19.1
2012,남녀전체,23. C91-C95,백혈병,연령전체,2872,5.7
2012,남자,23. C91-C95,백혈병,00-04세,93,7.8
2012,남자,23. C91-C95,백혈병,05-09세,53,4.4
2012,남자,23. C91-C95,백혈병,10-14세,50,3.2
2012,남자,23. C91-C95,백혈병,15-19세,60,3.2
2012,남자,23. C91-C95,백혈병,20-24세,44,2.6
2012,남자,23. C91-C95,백혈병,25-29세,52,3
2012,남자,23. C91-C95,백혈병,30-34세,74,3.6
2012,남자,23. C91-C95,백혈병,35-39세,79,3.8
2012,남자,23. C91-C95,백혈병,40-44세,80,3.5
2012,남자,23. C91-C95,백혈병,45-49세,123,5.8
2012,남자,23. C91-C95,백혈병,50-54세,110,5.1
2012,남자,23. C91-C95,백혈병,55-59세,138,8.5
2012,남자,23. C91-C95,백혈병,60-64세,130,11.3
2012,남자,23. C91-C95,백혈병,65-69세,152,17.3
2012,남자,23. C91-C95,백혈병,70-74세,150,20.3
2012,남자,23. C91-C95,백혈병,75-79세,126,28.3
2012,남자,23. C91-C95,백혈병,80-84세,75,37.8
2012,남자,23. C91-C95,백혈병,85세이상,35,34.3
2012,남자,23. C91-C95,백혈병,연령전체,1624,6.4
2012,여자,23. C91-C95,백혈병,00-04세,57,5.1
2012,여자,23. C91-C95,백혈병,05-09세,32,2.8
2012,여자,23. C91-C95,백혈병,10-14세,35,2.4
2012,여자,23. C91-C95,백혈병,15-19세,41,2.5
2012,여자,23. C91-C95,백혈병,20-24세,31,2
2012,여자,23. C91-C95,백혈병,25-29세,26,1.6
2012,여자,23. C91-C95,백혈병,30-34세,66,3.4
2012,여자,23. C91-C95,백혈병,35-39세,53,2.6
2012,여자,23. C91-C95,백혈병,40-44세,86,3.8
2012,여자,23. C91-C95,백혈병,45-49세,77,3.8
2012,여자,23. C91-C95,백혈병,50-54세,107,5
2012,여자,23. C91-C95,백혈병,55-59세,99,6.1
2012,여자,23. C91-C95,백혈병,60-64세,97,8.1
2012,여자,23. C91-C95,백혈병,65-69세,97,9.7
2012,여자,23. C91-C95,백혈병,70-74세,126,13.2
2012,여자,23. C91-C95,백혈병,75-79세,113,16
2012,여자,23. C91-C95,백혈병,80-84세,63,14.5
2012,여자,23. C91-C95,백혈병,85세이상,42,13.9
2012,여자,23. C91-C95,백혈병,연령전체,1248,5
2013,남녀전체,23. C91-C95,백혈병,00-04세,137,5.9
2013,남녀전체,23. C91-C95,백혈병,05-09세,76,3.3
2013,남녀전체,23. C91-C95,백혈병,10-14세,81,2.8
2013,남녀전체,23. C91-C95,백혈병,15-19세,104,3
2013,남녀전체,23. C91-C95,백혈병,20-24세,83,2.5
2013,남녀전체,23. C91-C95,백혈병,25-29세,90,2.8
2013,남녀전체,23. C91-C95,백혈병,30-34세,125,3.1
2013,남녀전체,23. C91-C95,백혈병,35-39세,141,3.5
2013,남녀전체,23. C91-C95,백혈병,40-44세,195,4.3
2013,남녀전체,23. C91-C95,백혈병,45-49세,205,4.9
2013,남녀전체,23. C91-C95,백혈병,50-54세,287,6.6
2013,남녀전체,23. C91-C95,백혈병,55-59세,272,7.9
2013,남녀전체,23. C91-C95,백혈병,60-64세,261,10.8
2013,남녀전체,23. C91-C95,백혈병,65-69세,230,12
2013,남녀전체,23. C91-C95,백혈병,70-74세,309,17.4
2013,남녀전체,23. C91-C95,백혈병,75-79세,271,22.2
2013,남녀전체,23. C91-C95,백혈병,80-84세,136,20
2013,남녀전체,23. C91-C95,백혈병,85세이상,74,16.9
2013,남녀전체,23. C91-C95,백혈병,연령전체,3077,6.1
2013,남자,23. C91-C95,백혈병,00-04세,71,6
2013,남자,23. C91-C95,백혈병,05-09세,47,3.9
2013,남자,23. C91-C95,백혈병,10-14세,50,3.3
2013,남자,23. C91-C95,백혈병,15-19세,69,3.8
2013,남자,23. C91-C95,백혈병,20-24세,58,3.3
2013,남자,23. C91-C95,백혈병,25-29세,55,3.3
2013,남자,23. C91-C95,백혈병,30-34세,80,3.9
2013,남자,23. C91-C95,백혈병,35-39세,86,4.3
2013,남자,23. C91-C95,백혈병,40-44세,110,4.7
2013,남자,23. C91-C95,백혈병,45-49세,107,5
2013,남자,23. C91-C95,백혈병,50-54세,160,7.3
2013,남자,23. C91-C95,백혈병,55-59세,146,8.5
2013,남자,23. C91-C95,백혈병,60-64세,156,13.1
2013,남자,23. C91-C95,백혈병,65-69세,132,14.5
2013,남자,23. C91-C95,백혈병,70-74세,171,22
2013,남자,23. C91-C95,백혈병,75-79세,152,31.7
2013,남자,23. C91-C95,백혈병,80-84세,71,32.7
2013,남자,23. C91-C95,백혈병,85세이상,38,34.5
2013,남자,23. C91-C95,백혈병,연령전체,1759,7
2013,여자,23. C91-C95,백혈병,00-04세,66,5.9
2013,여자,23. C91-C95,백혈병,05-09세,29,2.6
2013,여자,23. C91-C95,백혈병,10-14세,31,2.3
2013,여자,23. C91-C95,백혈병,15-19세,35,2.2
2013,여자,23. C91-C95,백혈병,20-24세,25,1.6
2013,여자,23. C91-C95,백혈병,25-29세,35,2.2
2013,여자,23. C91-C95,백혈병,30-34세,45,2.3
2013,여자,23. C91-C95,백혈병,35-39세,55,2.8
2013,여자,23. C91-C95,백혈병,40-44세,85,3.8
2013,여자,23. C91-C95,백혈병,45-49세,98,4.7
2013,여자,23. C91-C95,백혈병,50-54세,127,5.9
2013,여자,23. C91-C95,백혈병,55-59세,126,7.3
2013,여자,23. C91-C95,백혈병,60-64세,105,8.5
2013,여자,23. C91-C95,백혈병,65-69세,98,9.7
2013,여자,23. C91-C95,백혈병,70-74세,138,13.9
2013,여자,23. C91-C95,백혈병,75-79세,119,16
2013,여자,23. C91-C95,백혈병,80-84세,65,14.1
2013,여자,23. C91-C95,백혈병,85세이상,36,11
2013,여자,23. C91-C95,백혈병,연령전체,1318,5.2
2014,남녀전체,23. C91-C95,백혈병,00-04세,145,6.3
2014,남녀전체,23. C91-C95,백혈병,05-09세,98,4.2
2014,남녀전체,23. C91-C95,백혈병,10-14세,83,3
2014,남녀전체,23. C91-C95,백혈병,15-19세,94,2.8
2014,남녀전체,23. C91-C95,백혈병,20-24세,90,2.6
2014,남녀전체,23. C91-C95,백혈병,25-29세,85,2.7
2014,남녀전체,23. C91-C95,백혈병,30-34세,99,2.5
2014,남녀전체,23. C91-C95,백혈병,35-39세,148,3.8
2014,남녀전체,23. C91-C95,백혈병,40-44세,181,4
2014,남녀전체,23. C91-C95,백혈병,45-49세,219,5.1
2014,남녀전체,23. C91-C95,백혈병,50-54세,272,6.3
2014,남녀전체,23. C91-C95,백혈병,55-59세,304,8.3
2014,남녀전체,23. C91-C95,백혈병,60-64세,248,9.8
2014,남녀전체,23. C91-C95,백혈병,65-69세,250,12.4
2014,남녀전체,23. C91-C95,백혈병,70-74세,284,15.9
2014,남녀전체,23. C91-C95,백혈병,75-79세,273,21.1
2014,남녀전체,23. C91-C95,백혈병,80-84세,150,20.6
2014,남녀전체,23. C91-C95,백혈병,85세이상,93,19.5
2014,남녀전체,23. C91-C95,백혈병,연령전체,3116,6.1
2014,남자,23. C91-C95,백혈병,00-04세,79,6.7
2014,남자,23. C91-C95,백혈병,05-09세,51,4.3
2014,남자,23. C91-C95,백혈병,10-14세,51,3.6
2014,남자,23. C91-C95,백혈병,15-19세,59,3.3
2014,남자,23. C91-C95,백혈병,20-24세,55,3
2014,남자,23. C91-C95,백혈병,25-29세,52,3.2
2014,남자,23. C91-C95,백혈병,30-34세,59,2.9
2014,남자,23. C91-C95,백혈병,35-39세,86,4.4
2014,남자,23. C91-C95,백혈병,40-44세,96,4.2
2014,남자,23. C91-C95,백혈병,45-49세,135,6.2
2014,남자,23. C91-C95,백혈병,50-54세,158,7.2
2014,남자,23. C91-C95,백혈병,55-59세,180,9.8
2014,남자,23. C91-C95,백혈병,60-64세,155,12.5
2014,남자,23. C91-C95,백혈병,65-69세,151,15.8
2014,남자,23. C91-C95,백혈병,70-74세,177,22.4
2014,남자,23. C91-C95,백혈병,75-79세,141,27.3
2014,남자,23. C91-C95,백혈병,80-84세,74,30.9
2014,남자,23. C91-C95,백혈병,85세이상,30,24.9
2014,남자,23. C91-C95,백혈병,연령전체,1789,7.1
2014,여자,23. C91-C95,백혈병,00-04세,66,5.9
2014,여자,23. C91-C95,백혈병,05-09세,47,4.2
2014,여자,23. C91-C95,백혈병,10-14세,32,2.4
2014,여자,23. C91-C95,백혈병,15-19세,35,2.2
2014,여자,23. C91-C95,백혈병,20-24세,35,2.2
2014,여자,23. C91-C95,백혈병,25-29세,33,2.2
2014,여자,23. C91-C95,백혈병,30-34세,40,2.1
2014,여자,23. C91-C95,백혈병,35-39세,62,3.3
2014,여자,23. C91-C95,백혈병,40-44세,85,3.8
2014,여자,23. C91-C95,백혈병,45-49세,84,4
2014,여자,23. C91-C95,백혈병,50-54세,114,5.3
2014,여자,23. C91-C95,백혈병,55-59세,124,6.7
2014,여자,23. C91-C95,백혈병,60-64세,93,7.2
2014,여자,23. C91-C95,백혈병,65-69세,99,9.4
2014,여자,23. C91-C95,백혈병,70-74세,107,10.7
2014,여자,23. C91-C95,백혈병,75-79세,132,16.9
2014,여자,23. C91-C95,백혈병,80-84세,76,15.5
2014,여자,23. C91-C95,백혈병,85세이상,63,17.7
2014,여자,23. C91-C95,백혈병,연령전체,1327,5.2
2015,남녀전체,23. C91-C95,백혈병,00-04세,153,6.7
2015,남녀전체,23. C91-C95,백혈병,05-09세,87,3.8
2015,남녀전체,23. C91-C95,백혈병,10-14세,76,3
2015,남녀전체,23. C91-C95,백혈병,15-19세,110,3.4
2015,남녀전체,23. C91-C95,백혈병,20-24세,97,2.8
2015,남녀전체,23. C91-C95,백혈병,25-29세,101,3.2
2015,남녀전체,23. C91-C95,백혈병,30-34세,133,3.5
2015,남녀전체,23. C91-C95,백혈병,35-39세,156,4
2015,남녀전체,23. C91-C95,백혈병,40-44세,186,4.2
2015,남녀전체,23. C91-C95,백혈병,45-49세,262,6
2015,남녀전체,23. C91-C95,백혈병,50-54세,271,6.4
2015,남녀전체,23. C91-C95,백혈병,55-59세,300,7.7
2015,남녀전체,23. C91-C95,백혈병,60-64세,243,8.9
2015,남녀전체,23. C91-C95,백혈병,65-69세,271,12.8
2015,남녀전체,23. C91-C95,백혈병,70-74세,305,17.2
2015,남녀전체,23. C91-C95,백혈병,75-79세,249,18.4
2015,남녀전체,23. C91-C95,백혈병,80-84세,184,23.2
2015,남녀전체,23. C91-C95,백혈병,85세이상,104,20.1
2015,남녀전체,23. C91-C95,백혈병,연령전체,3288,6.5
2015,남자,23. C91-C95,백혈병,00-04세,86,7.3
2015,남자,23. C91-C95,백혈병,05-09세,43,3.6
2015,남자,23. C91-C95,백혈병,10-14세,45,3.4
